	вакансия	зарплата от	зарплата до	Валюта	Локация	Опубликовано	Работодатель	Роль	Опыт	Ссылка на вакансию	средняя
453	Инженер по внедрению программно-аппаратного обеспечения	45000	45000	RUR	Омск	2024-07-10	Промобит	Специалист технической поддержки	От 1 года до 3 лет	https://hh.ru/vacancy/103094943	45000.0
454	Аналитик данных	80000	80000	RUR	Владивосток	2024-07-08	DNS Головной офис	BI-аналитик, аналитик данных	От 1 года до 3 лет	https://hh.ru/vacancy/96669417	80000.0
455	Системный аналитик (Middle+)	120000	150000	RUR	Москва	2024-06-28	Купилот	Системный аналитик	От 1 года до 3 лет	https://hh.ru/vacancy/102906043	135000.0
456	Блокчейн разработчик/Blockchain developer	90000	120000	RUR	Воронеж	2024-07-02	Vera Realty	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103145708	105000.0
457	DEVOPS инженер / Build инженер	250000	250000	RUR	Москва	2024-07-09	Телум	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103616210	250000.0
458	Системный администратор Linux	140000	150000	RUR	Гатчина	2024-07-02	Калкулэйт	Системный администратор	От 1 года до 3 лет	https://hh.ru/vacancy/103109309	145000.0
459	QA Automation Engineer	120000	120000	RUR	Санкт-Петербург	2024-07-15	Дримкас	Тестировщик	От 1 года до 3 лет	https://hh.ru/vacancy/96607162	120000.0
460	Golang разработчик / Middle	100000	150000	RUR	Екатеринбург	2024-06-27	Зерокодер	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102839838	125000.0
461	Data Scientist	160000	320000	RUR	Сириус	2024-07-10	Алабуга, ОЭЗ ППТ	Дата-сайентист	От 1 года до 3 лет	https://hh.ru/vacancy/103676629	240000.0
462	Программист-наставник в школу программирования для детей	130000	200000	RUR	Москва	2024-07-16	KiberOne (ИП Докучаева Юлия Викторовна)	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103990294	165000.0
463	Full Stack разработчик	500000	500000	KZT	Астана	2024-06-26	Мукушева А.М.	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102803143	500000.0
464	Сетевой инженер (тестирование сетевого оборудования)	120000	120000	RUR	Одинцово	2024-07-15	БУЛАТ	Сетевой инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102572735	120000.0
465	Fullstack-разработчик/ Backend-разработчик	90000	90000	RUR	Пермь	2024-07-15	Вайт Рэбит	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102549673	90000.0
466	BI-разработчик	200000	200000	RUR	Москва	2024-06-26	КАМИ	BI-аналитик, аналитик данных	От 1 года до 3 лет	https://hh.ru/vacancy/93890730	200000.0
467	Инженер-программист	110000	150000	RUR	Москва	2024-06-17	ФГУП Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова ( ГК Росатом)	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102106234	130000.0
468	Инженер-разработчик / инженер-программист / embedded developer	150000	150000	RUR	Санкт-Петербург	2024-07-15	СтарЛайн, Научно-производственное объединение	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/82310598	150000.0
469	Data Engineer	80000	110000	RUR	Владивосток	2024-07-11	СКБ Приморья Примсоцбанк	BI-аналитик, аналитик данных	От 1 года до 3 лет	https://hh.ru/vacancy/103678477	95000.0
470	Middle DevOps Engineer	200000	300000	RUR	Москва	2024-07-01	Selecty	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103074575	250000.0
471	Программист-тестировщик (отдел автотестирования)	46000	92000	RUR	Тюмень	2024-07-16	Тензор	Тестировщик	От 1 года до 3 лет	https://hh.ru/vacancy/77070621	69000.0
472	Системный аналитик в продуктовую IT-компанию	270000	350000	RUR	Москва	2024-06-25	ID:HR	Системный аналитик	От 1 года до 3 лет	https://hh.ru/vacancy/102694241	310000.0
473	Low-code разработчик (российская продуктовая ИТ-компания)	50000	80000	RUR	Казань	2024-07-09	Первая Форма	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/97090514	65000.0
474	Специалист отдела внедрения (российская продуктовая ИТ-компания, удалённо)	50000	80000	RUR	Москва	2024-07-11	Первая Форма	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/88507817	65000.0
475	Middle NodeJs Developer	180000	180000	RUR	Санкт-Петербург	2024-07-03	ТаймВэб	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103219972	180000.0
476	Системный администратор Linux / Kubernetes (Middle DevOps инженер)	180000	250000	RUR	Москва	2024-07-15	РА Дельта	Специалист по информационной безопасности	От 1 года до 3 лет	https://hh.ru/vacancy/103889551	215000.0
477	Программист JavaScript	50000	70000	RUR	Ростов-на-Дону	2024-07-12	Электронная медицина	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/80736535	60000.0
478	ML Engineer	100000	220000	RUR	Томск	2024-07-13	InlyIT	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/93115624	160000.0
479	DevOps-инженер	240000	240000	RUR	Нижний Новгород	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456386	240000.0
480	Программист-тестировщик (нагрузочное тестирование)	46000	92000	RUR	Ярославль	2024-07-16	Тензор	Тестировщик	От 1 года до 3 лет	https://hh.ru/vacancy/99801475	69000.0
481	Разработчик встроенного ПО	80000	160000	RUR	Йошкар-Ола	2024-06-28	Автограф	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/90347563	120000.0
482	Инженер-программист	70000	70000	RUR	Калуга	2024-07-05	Аметист-Стан	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103383328	70000.0
483	Инженер-разработчик встраиваемых систем	100000	200000	RUR	Москва	2024-06-20	Эй Ви Эй Спэйс	Системный инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102366091	150000.0
484	Build-инженер/программист	125000	210000	RUR	Нижний Новгород	2024-07-15	Тензор	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103875861	167500.0
485	Программист C#	100000	100000	RUR	Новосибирск	2024-07-15	Дата Ист	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/72862686	100000.0
486	AQA Engineer (Python) / Автотестировщик	180000	240000	RUR	Москва	2024-07-03	Bell Integrator	Тестировщик	От 1 года до 3 лет	https://hh.ru/vacancy/103201091	210000.0
487	Ведущий тестировщик (QA-инженер)	60000	60000	RUR	Уфа	2024-07-09	ЭЛЕКТРОННЫЕ ОФИСНЫЕ СИСТЕМЫ	Тестировщик	От 1 года до 3 лет	https://hh.ru/vacancy/93984404	60000.0
488	DevOps инженер	90000	90000	RUR	Томск	2024-07-06	Спутник	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103413525	90000.0
489	DevOps-инженер	240000	240000	RUR	Екатеринбург	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456370	240000.0
490	Инженер-программист (микроконтроллеры)	50000	50000	RUR	Челябинск	2024-06-20	ИТеК ББМВ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/99701785	50000.0
491	DevOps-инженер	240000	240000	RUR	Ульяновск	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456383	240000.0
492	DevOps инженер / DevSecOps инженер	160000	320000	RUR	Сириус	2024-07-10	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103676696	240000.0
493	Инженер-разработчик Unreal Engine	95000	170000	RUR	Симферополь	2024-06-25	РобоАвиа	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102699132	132500.0
494	Инженер-разработчик / верификатор ПЛИС	220000	250000	RUR	Москва	2024-06-27	Научно-производственное объединение дальней радиолокации имени академика А.Л. Минца	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102823530	235000.0
495	Инженер-программист	110000	220000	RUR	Москва	2024-06-28	Интертехэлектро	Другое	От 1 года до 3 лет	https://hh.ru/vacancy/98290469	165000.0
496	Middle Node.JS-developer	1500	1500	EUR	Минск	2024-07-10	Таленс БАЙ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/101656165	1500.0
497	Инженер - программист 1 категории (01010-1)	110000	110000	RUR	Москва	2024-06-25	Моринформсистема-Агат, Концерн	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/95591819	110000.0
498	Golang разработчик / Middle	100000	150000	RUR	Новосибирск	2024-06-27	Зерокодер	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102839840	125000.0
499	Преподаватель программирования	20000	60000	RUR	Прохладный	2024-07-14	KiberOne (ИП Кушхова Залина Амировна)	Учитель, преподаватель, педагог	От 1 года до 3 лет	https://hh.ru/vacancy/103712552	40000.0
500	DevOps-инженер	90000	90000	RUR	Санкт-Петербург	2024-07-15	Кобак Лаб	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103873809	90000.0
501	Инженер-программист систем управления автоматизации зданий	120000	120000	RUR	Уфа	2024-06-25	Башнефтегеофизика	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102658634	120000.0
502	Middle Full Stack developer	130000	130000	RUR	Таганрог	2024-06-25	Дунайс	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102699746	130000.0
503	Golang разработчик / Middle	100000	150000	RUR	Самара	2024-06-27	Зерокодер	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102839843	125000.0
504	Full-stack веб-разработчик/разработчик приложений	240000	450000	RUR	Краснодар	2024-06-22	Алабуга, ОЭЗ ППТ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102482921	345000.0
505	DevOps-инженер	240000	240000	RUR	Нижнекамск	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456371	240000.0
506	Build-инженер/программист	125000	210000	RUR	Казань	2024-07-15	Тензор	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103876720	167500.0
507	Технический писатель	90000	130000	RUR	Москва	2024-07-14	Comindware	Технический писатель	От 1 года до 3 лет	https://hh.ru/vacancy/102077869	110000.0
508	Менеджер по подбору персонала/Рекрутер	50000	120000	RUR	Санкт-Петербург	2024-06-20	Афина Профи	Специалист по подбору персонала	От 1 года до 3 лет	https://hh.ru/vacancy/102361261	85000.0
509	DevOps-инженер	240000	240000	RUR	Казань	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456367	240000.0
510	Middle Backend Разработчик PHP	800	800	USD	Новосибирск	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699501	800.0
511	Программист C для Embedded Linux	120000	180000	RUR	Санкт-Петербург	2024-07-15	Радиофид	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102609713	150000.0
512	Ведущий инженер – программист (1С)	160000	160000	RUR	Москва	2024-07-04	ТехноНИКОЛЬ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/101441769	160000.0
513	Junior DevOps engineer	100000	100000	RUR	Санкт-Петербург	2024-07-15	Бизнес Технологии	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/97876455	100000.0
514	Инженер-программист (С/С++)	60000	60000	RUR	Екатеринбург	2024-06-25	Уральский оптико-механический завод	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/97961036	60000.0
515	Инженер-программист АСУТП / ведущий инженер-программист АСУТП	80000	140000	RUR	Новосибирск	2024-07-15	НПФ Гранч	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/92042822	110000.0
516	Full-stack веб-разработчик/разработчик приложений	240000	450000	RUR	Нижний Новгород	2024-06-22	Алабуга, ОЭЗ ППТ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102483105	345000.0
517	Специалист отдела внедрения (российская продуктовая ИТ-компания, удалённо)	50000	80000	RUR	Казань	2024-07-15	Первая Форма	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/95194235	65000.0
518	DevOps инженер / DevSecOps инженер	160000	320000	RUR	Иннополис	2024-07-10	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103676702	240000.0
519	PHP backend программист/разработчик (middle/senior developer)	150000	150000	RUR	Москва	2024-07-14	amoCRM	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103696194	150000.0
520	Радиоинженер-программист	200000	400000	KZT	Алматы	2024-06-26	Set24	Инженер-конструктор, инженер-проектировщик	От 1 года до 3 лет	https://hh.ru/vacancy/102742978	300000.0
521	Middle Golang-разработчик (краудсорсинговая платформа TagMe)	150000	250000	RUR	Москва	2024-07-04	СБЕР	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/97237017	200000.0
522	ML Engineer	127000	127000	RUR	Владивосток	2024-07-10	DNS Технологии	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103261239	127000.0
523	DevOps инженер / DevSecOps инженер	160000	320000	RUR	Набережные Челны	2024-07-10	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103676697	240000.0
524	DevOps-инженер	240000	240000	RUR	Москва	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456368	240000.0
525	Инженер-программист АСУ (АСУТП,Python, Machine vision)/Automation Control Systems Software Developer	120000	120000	RUR	Москва	2024-07-12	Интеллектуальные робот системы	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/100611035	120000.0
526	Middle Backend Разработчик PHP	800	800	USD	Киров (Кировская область)	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699503	800.0
527	Инженер по данным / DWH разработчик	170000	300000	RUR	Санкт-Петербург	2024-06-21	iSpring	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102452992	235000.0
528	MLOps Backend-разработчик	700000	1300000	KZT	Алматы	2024-06-29	Kolesa (АО Колеса)	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/100702170	1000000.0
529	DevOps-инженер	240000	240000	RUR	Санкт-Петербург	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456376	240000.0
530	Главный специалист Отдела разработки и сопровождения ПО АНО «СЦ РА» - Full-stack разработчик	110000	110000	RUR	Майкоп	2024-06-25	Ситуационный Центр Республики Адыгея	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102651393	110000.0
531	Инженер-разработчик программного обеспечения	110000	110000	RUR	Санкт-Петербург	2024-07-14	Научно-производственный центр Сонар	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102766950	110000.0
532	Project Manager / Менеджер проектов	100000	120000	RUR	Москва	2024-07-16	Retail Rocket	Менеджер по продажам, менеджер по работе с клиентами	От 1 года до 3 лет	https://hh.ru/vacancy/101634619	110000.0
533	MLops (удаленно)	250000	250000	RUR	Самара	2024-07-14	Университет искусственного интеллекта	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/101737676	250000.0
534	Разработчик IOs/Android мобильных приложений (Flutter, Опционально Swift/Java)	1000	1000	USD	Уфа	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699851	1000.0
535	Преподаватель программирования для детей	30000	30000	RUR	Казань	2024-07-14	Urban University	Учитель, преподаватель, педагог	От 1 года до 3 лет	https://hh.ru/vacancy/103690959	30000.0
536	Разработчик IOs/Android мобильных приложений (Flutter, Опционально Swift/Java)	1000	1000	USD	Чебоксары	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699852	1000.0
537	Middle PHP Developer	500000	500000	KZT	Алматы	2024-07-08	Страховая компания Amanat	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103534610	500000.0
538	DevOps-инженер	240000	240000	RUR	Набережные Челны	2024-06-21	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/102456378	240000.0
539	Инженер-разработчик ПЛИС (ППВМ, FPGA, VHDL / Verilog)	80000	230000	RUR	Москва	2024-07-14	НТЦ Радуга	Инженер-конструктор, инженер-проектировщик	От 1 года до 3 лет	https://hh.ru/vacancy/103366797	155000.0
540	Разработчик IOs/Android мобильных приложений (Flutter, Опционально Swift/Java)	1000	1000	USD	Киров (Кировская область)	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699848	1000.0
541	PHP-разработчик Bitrix24	100000	140000	RUR	Санкт-Петербург	2024-07-15	ZeBrains	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103884298	120000.0
542	Системный администратор Unix	100000	250000	RUR	Красноярск	2024-07-13	InlyIT	Системный администратор	От 1 года до 3 лет	https://hh.ru/vacancy/88498852	175000.0
543	Fullstack-developer	130000	130000	RUR	Санкт-Петербург	2024-07-15	ЛИГРЕС	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102453009	130000.0
544	Full-stack разработчик CRM интеграций	100000	100000	RUR	Москва	2024-07-14	ЕГЭLand	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103385275	100000.0
545	Программист 1С	200000	200000	RUR	Ростов-на-Дону	2024-06-25	ВЭЛРОК	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102690484	200000.0
546	Team lead JS	130000	130000	RUR	Киров (Кировская область)	2024-07-08	НБК Финанс	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103532817	130000.0
547	Инженер-программист	70000	70000	RUR	Санкт-Петербург	2024-07-01	Северная Верфь, судостроительный завод	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/101954842	70000.0
548	Middle ETL Developer	100000	100000	RUR	Ростов-на-Дону	2024-07-11	DBI	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103695860	100000.0
549	Разработчик IOs/Android мобильных приложений (Flutter, Опционально Swift/Java)	1000	1000	USD	Пермь	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699849	1000.0
550	Разработчик IOs/Android мобильных приложений (Flutter, Опционально Swift/Java)	1000	1000	USD	Томск	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699850	1000.0
551	Разработчик IOs/Android мобильных приложений (Flutter, Опционально Swift/Java)	1000	1000	USD	Иркутск	2024-07-11	Шеломенцев Алексей Александрович	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103699847	1000.0
552	Full-stack веб-разработчик/разработчик приложений	240000	450000	RUR	Новосибирск	2024-06-22	Алабуга, ОЭЗ ППТ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102483062	345000.0
553	Full-stack веб-разработчик/разработчик приложений	240000	450000	RUR	Санкт-Петербург	2024-07-05	Алабуга, ОЭЗ ППТ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102482999	345000.0
554	Инженер-разработчик C++/Qt	95000	170000	RUR	Симферополь	2024-06-22	РобоАвиа	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102477736	132500.0
555	Python QA Automation Engineer	50000	80000	RUR	Новосибирск	2024-07-15	InlyIT	Тестировщик	От 1 года до 3 лет	https://hh.ru/vacancy/91375691	65000.0
556	Разработчик встраиваемых Linux-систем	120000	120000	RUR	Санкт-Петербург	2024-07-16	Радиофид	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/100593303	120000.0
557	DevOps инженер / DevSecOps инженер	160000	320000	RUR	Волгоград	2024-07-10	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103676699	240000.0
558	Сетевой инженер (тестирование сетевого оборудования)	120000	120000	RUR	Москва	2024-07-15	БУЛАТ	Сетевой инженер	От 1 года до 3 лет	https://hh.ru/vacancy/89991825	120000.0
559	Сетевой инженер (тестирование сетевого оборудования)	120000	120000	RUR	Москва	2024-07-15	БУЛАТ	Сетевой инженер	От 1 года до 3 лет	https://hh.ru/vacancy/89991825	120000.0
560	Golang разработчик / Middle	100000	150000	RUR	Нижний Новгород	2024-06-27	Зерокодер	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102839842	125000.0
561	Стажер-разработчик PHP	15000	15000	RUR	Ульяновск	2024-07-16	FrameWork Team	Другое	От 1 года до 3 лет	https://hh.ru/vacancy/94921589	15000.0
562	Программист 1C	150000	150000	RUR	Владивосток	2024-06-17	ФИТЭРА	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102039948	150000.0
563	DevOps инженер / DevSecOps инженер	160000	320000	RUR	Москва	2024-07-10	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103676693	240000.0
564	DevOps инженер / DevSecOps инженер	160000	320000	RUR	Томск	2024-07-10	Алабуга, ОЭЗ ППТ	DevOps-инженер	От 1 года до 3 лет	https://hh.ru/vacancy/103676703	240000.0
565	Fullstack-разработчик/ Backend-разработчик	90000	90000	RUR	Пермь	2024-06-24	ПК НОРД	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/99945860	90000.0
566	Инженер по данным / DWH разработчик	170000	300000	RUR	Самара	2024-06-21	iSpring	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102452991	235000.0
567	Middle PHP-developer (remote)	150000	150000	RUR	Санкт-Петербург	2024-06-29	SoftGamings	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/85169680	150000.0
568	IT-рекрутер/HR (удаленно)	120000	120000	RUR	Санкт-Петербург	2024-06-25	Assistance Group	Менеджер по персоналу	От 1 года до 3 лет	https://hh.ru/vacancy/102656458	120000.0
569	Full-stack веб-разработчик/разработчик приложений	240000	450000	RUR	Москва	2024-07-05	Алабуга, ОЭЗ ППТ	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/102483129	345000.0
570	Team lead JS	170000	170000	RUR	Москва	2024-07-08	НБК Финанс	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103532819	170000.0
571	Инженер-программист по системам обмена данными, комплексам внутриобъектовой связи и трансляции	85000	85000	RUR	Санкт-Петербург	2024-07-02	Концерн ЦНИИ Электроприбор	Инженер-конструктор, инженер-проектировщик	От 1 года до 3 лет	https://hh.ru/vacancy/103103097	85000.0
572	Маркетолог в текстильный бренд	80000	120000	RUR	Санкт-Петербург	2024-07-14	Мирофокс	Менеджер по маркетингу, интернет-маркетолог	От 1 года до 3 лет	https://hh.ru/vacancy/103385010	100000.0
573	Team lead JS	150000	150000	RUR	Нижний Новгород	2024-07-08	НБК Финанс	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103532818	150000.0
574	Системный администратор Unix	100000	250000	RUR	Томск	2024-07-13	InlyIT	Системный администратор	От 1 года до 3 лет	https://hh.ru/vacancy/88498851	175000.0
575	Программист-преподаватель в Международную школу программирования	30000	60000	RUR	Пенза	2024-07-08	Алгоритмика::Пенза (ИП Тришина Дарья Дмитриевна)	Программист, разработчик	От 1 года до 3 лет	https://hh.ru/vacancy/103534680	45000.0
